date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:21:07	254238/254238	---M-Z	200	added ('OK')	text/html	etag:%223e11e-5dec8b94ca442-gzip%22	https://themesbrand.com/velzon/html/default/layouts-vertical-hovered.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/layouts-vertical-hovered.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:07	8088/8088	---M-Z	200	added ('OK')	text/html	etag:%221f98-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-signin-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-signin-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:07	10757/10757	---M-Z	200	added ('OK')	text/html	etag:%222a05-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-signin-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-signin-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:08	9888/9888	---M-Z	200	added ('OK')	text/html	etag:%2226a0-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-signup-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-signup-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:08	12566/12566	---M-Z	200	added ('OK')	text/html	etag:%223116-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-signup-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-signup-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:08	5929/5929	---M-Z	200	added ('OK')	text/html	etag:%221729-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-reset-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-pass-reset-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:09	8570/8570	---M-Z	200	added ('OK')	text/html	etag:%22217a-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-reset-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-pass-reset-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:09	8338/8338	---M-Z	200	added ('OK')	text/html	etag:%222092-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-change-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-pass-change-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:09	10905/10905	---M-Z	200	added ('OK')	text/html	etag:%222a99-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-pass-change-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-pass-change-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:09	8375/8375	---M-Z	200	added ('OK')	text/html	etag:%2220b7-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-lockscreen-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-lockscreen-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:10	7338/7338	---M-Z	200	added ('OK')	text/html	etag:%221caa-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-logout-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-logout-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:10	5168/5168	---M-Z	200	added ('OK')	text/html	etag:%221430-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-success-msg-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-success-msg-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:10	7515/7515	---M-Z	200	added ('OK')	text/html	etag:%221d5b-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-success-msg-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-success-msg-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:11	8188/8188	---M-Z	200	added ('OK')	text/html	etag:%221ffc-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-twostep-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-twostep-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:11	10887/10887	---M-Z	200	added ('OK')	text/html	etag:%222a87-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-twostep-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-twostep-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:12	4017/4017	---M-Z	200	added ('OK')	text/html	etag:%22fb1-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-404-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-404-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:12	2277/2277	---M-Z	200	added ('OK')	text/html	etag:%228e5-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-404-cover.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-404-cover.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:13	3087/3087	---M-Z	200	added ('OK')	text/html	etag:%22c0f-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-404-alt.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-404-alt.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:13	2372/2372	---M-Z	200	added ('OK')	text/html	etag:%22944-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-500.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-500.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:14	3092/3092	---M-Z	200	added ('OK')	text/html	etag:%22c14-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/auth-offline.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/auth-offline.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:14	159529/159529	---M-Z	200	added ('OK')	text/html	etag:%2226f29-5dec8b94cc382-gzip%22	https://themesbrand.com/velzon/html/default/pages-starter.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-starter.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:15	255920/255920	---M-Z	200	added ('OK')	text/html	etag:%223e7b0-5dec8b94cc382-gzip%22	https://themesbrand.com/velzon/html/default/pages-team.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-team.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:15	191757/191757	---M-Z	200	added ('OK')	text/html	etag:%222ed0d-5dec8b94ce2c2-gzip%22	https://themesbrand.com/velzon/html/default/pages-timeline.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-timeline.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:15	221980/221980	---M-Z	200	added ('OK')	text/html	etag:%223631c-5dec8b94cc382-gzip%22	https://themesbrand.com/velzon/html/default/pages-pricing.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-pricing.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:16	195994/195994	---M-Z	200	added ('OK')	text/html	etag:%222fd9a-5dec8b94cc382-gzip%22	https://themesbrand.com/velzon/html/default/pages-gallery.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-gallery.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:16	4260/4260	---M-Z	200	added ('OK')	text/html	etag:%2210a4-5dec8b94cc382-gzip%22	https://themesbrand.com/velzon/html/default/pages-maintenance.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-maintenance.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:17	4965/4965	---M-Z	200	added ('OK')	text/html	etag:%221365-5dec8b94ca442-gzip%22	https://themesbrand.com/velzon/html/default/pages-coming-soon.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-coming-soon.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:17	185867/185867	---M-Z	200	added ('OK')	text/html	etag:%222d60b-5dec8b94cc382-gzip%22	https://themesbrand.com/velzon/html/default/pages-sitemap.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/pages-sitemap.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:17	104034/104034	---M-Z	200	added ('OK')	text/html	etag:%2219662-5dec8b94c8502-gzip%22	https://themesbrand.com/velzon/html/default/landing.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/landing.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:18	276013/276013	---M-Z	200	added ('OK')	text/html	etag:%224362d-5dec8b94ce2c2-gzip%22	https://themesbrand.com/velzon/html/default/ui-alerts.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-alerts.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:18	202299/202299	---M-Z	200	added ('OK')	text/html	etag:%223163b-5dec8b94cf262-gzip%22	https://themesbrand.com/velzon/html/default/ui-badges.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-badges.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:19	259867/259867	---M-Z	200	added ('OK')	text/html	etag:%223f71b-5dec8b94cf262-gzip%22	https://themesbrand.com/velzon/html/default/ui-buttons.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-buttons.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:19	203505/203505	---M-Z	200	added ('OK')	text/html	etag:%2231af1-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-colors.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-colors.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:19	261741/261741	---M-Z	200	added ('OK')	text/html	etag:%223fe6d-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-cards.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-cards.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:20	207139/207139	---M-Z	200	added ('OK')	text/html	etag:%2232923-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-carousel.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-carousel.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:20	354083/354083	---M-Z	200	added ('OK')	text/html	etag:%2256723-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-dropdowns.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-dropdowns.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:20	183517/183517	---M-Z	200	added ('OK')	text/html	etag:%222ccdd-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-grid.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-grid.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:20	195981/195981	---M-Z	200	added ('OK')	text/html	etag:%222fd8d-5dec8b94d2142-gzip%22	https://themesbrand.com/velzon/html/default/ui-images.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-images.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:21	316082/316082	---M-Z	200	added ('OK')	text/html	etag:%224d2b2-5dec8b94d6f62-gzip%22	https://themesbrand.com/velzon/html/default/ui-tabs.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-tabs.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:21	293691/293691	---M-Z	200	added ('OK')	text/html	etag:%2247b3b-5dec8b94ce2c2-gzip%22	https://themesbrand.com/velzon/html/default/ui-accordions.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-accordions.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:21	346781/346781	---M-Z	200	added ('OK')	text/html	etag:%2254a9d-5dec8b94d30e2-gzip%22	https://themesbrand.com/velzon/html/default/ui-modals.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-modals.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:22	286754/286754	---M-Z	200	added ('OK')	text/html	etag:%2246022-5dec8b94d30e2-gzip%22	https://themesbrand.com/velzon/html/default/ui-offcanvas.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-offcanvas.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:22	176158/176158	---M-Z	200	added ('OK')	text/html	etag:%222b01e-5dec8b94d5022-gzip%22	https://themesbrand.com/velzon/html/default/ui-placeholders.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-placeholders.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:22	220759/220759	---M-Z	200	added ('OK')	text/html	etag:%2235e57-5dec8b94d6f62-gzip%22	https://themesbrand.com/velzon/html/default/ui-progress.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-progress.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:23	208299/208299	---M-Z	200	added ('OK')	text/html	etag:%2232dab-5dec8b94d30e2-gzip%22	https://themesbrand.com/velzon/html/default/ui-notifications.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-notifications.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:23	178805/178805	---M-Z	200	added ('OK')	text/html	etag:%222ba75-5dec8b94d2142-gzip%22	https://themesbrand.com/velzon/html/default/ui-media.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-media.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:23	170055/170055	---M-Z	200	added ('OK')	text/html	etag:%2229847-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-embed-video.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-embed-video.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:24	229498/229498	---M-Z	200	added ('OK')	text/html	etag:%223807a-5dec8b94d6f62-gzip%22	https://themesbrand.com/velzon/html/default/ui-typography.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-typography.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:24	246617/246617	---M-Z	200	added ('OK')	text/html	etag:%223c359-5dec8b94d2142-gzip%22	https://themesbrand.com/velzon/html/default/ui-lists.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-lists.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:24	220858/220858	---M-Z	200	added ('OK')	text/html	etag:%2235eba-5dec8b94d0202-gzip%22	https://themesbrand.com/velzon/html/default/ui-general.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-general.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:24	203733/203733	---M-Z	200	added ('OK')	text/html	etag:%2231bd5-5dec8b94d6f62-gzip%22	https://themesbrand.com/velzon/html/default/ui-ribbons.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-ribbons.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:25	245568/245568	---M-Z	200	added ('OK')	text/html	etag:%223bf40-5dec8b94d6f62-gzip%22	https://themesbrand.com/velzon/html/default/ui-utilities.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/ui-utilities.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:25	179769/179769	---M-Z	200	added ('OK')	text/html	etag:%222be39-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-sweetalerts.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:25	183171/183171	---M-Z	200	added ('OK')	text/html	etag:%222cb83-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-nestable.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-nestable.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:26	229444/229444	---M-Z	200	added ('OK')	text/html	etag:%2238044-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-scrollbar.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-scrollbar.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:26	198228/198228	---M-Z	200	added ('OK')	text/html	etag:%2230654-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-animation.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-animation.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:26	167035/167035	---M-Z	200	added ('OK')	text/html	etag:%2228c7b-5dec8b94a1401-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-tour.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-tour.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:27	198676/198676	---M-Z	200	added ('OK')	text/html	etag:%2230814-5dec8b94a1401-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-swiper.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-swiper.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:27	167399/167399	---M-Z	200	added ('OK')	text/html	etag:%2228de7-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-ratings.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-ratings.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:27	164079/164079	---M-Z	200	added ('OK')	text/html	etag:%22280ef-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-highlight.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-highlight.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:28	192900/192900	---M-Z	200	added ('OK')	text/html	etag:%222f184-5dec8b949f4c1-gzip%22	https://themesbrand.com/velzon/html/default/advance-ui-scrollspy.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/advance-ui-scrollspy.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:28	269483/269483	---M-Z	200	added ('OK')	text/html	etag:%2241cab-5dec8b94d8ea2-gzip%22	https://themesbrand.com/velzon/html/default/widgets.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/widgets.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:28	239898/239898	---M-Z	200	added ('OK')	text/html	etag:%223a91a-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-elements.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-elements.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:28	193382/193382	---M-Z	200	added ('OK')	text/html	etag:%222f366-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-select.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-select.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:29	267377/267377	---M-Z	200	added ('OK')	text/html	etag:%2241471-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-checkboxs-radios.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-checkboxs-radios.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:29	179911/179911	---M-Z	200	added ('OK')	text/html	etag:%222bec7-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-pickers.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-pickers.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:29	167233/167233	---M-Z	200	added ('OK')	text/html	etag:%2228d41-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-masks.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-masks.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:30	176533/176533	---M-Z	200	added ('OK')	text/html	etag:%222b195-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-advanced.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-advanced.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:30	188251/188251	---M-Z	200	added ('OK')	text/html	etag:%222df5b-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-range-sliders.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-range-sliders.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:30	197397/197397	---M-Z	200	added ('OK')	text/html	etag:%2230315-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-validation.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-validation.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:31	202632/202632	---M-Z	200	added ('OK')	text/html	etag:%2231788-5dec8b94be8c1-gzip%22	https://themesbrand.com/velzon/html/default/forms-wizard.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-wizard.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:31	164683/164683	---M-Z	200	added ('OK')	text/html	etag:%222834b-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-editors.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-editors.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:31	166963/166963	---M-Z	200	added ('OK')	text/html	etag:%2228c33-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-file-uploads.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-file-uploads.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:32	236999/236999	---M-Z	200	added ('OK')	text/html	etag:%2239dc7-5dec8b94bc981-gzip%22	https://themesbrand.com/velzon/html/default/forms-layouts.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/forms-layouts.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:32	356920/356920	---M-Z	200	added ('OK')	text/html	etag:%2257238-5dec8b94ce2c2-gzip%22	https://themesbrand.com/velzon/html/default/tables-basic.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/tables-basic.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:32	165600/165600	---M-Z	200	added ('OK')	text/html	etag:%22286e0-5dec8b94ce2c2-gzip%22	https://themesbrand.com/velzon/html/default/tables-gridjs.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/tables-gridjs.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:32	204386/204386	---M-Z	200	added ('OK')	text/html	etag:%2231e62-5dec8b94ce2c2-gzip%22	https://themesbrand.com/velzon/html/default/tables-listjs.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/tables-listjs.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:33	167430/167430	---M-Z	200	added ('OK')	text/html	etag:%2228e06-5dec8b94b8b01-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-line.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-line.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:33	168730/168730	---M-Z	200	added ('OK')	text/html	etag:%222931a-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-area.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-area.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:33	167597/167597	---M-Z	200	added ('OK')	text/html	etag:%2228ead-5dec8b94b8b01-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-column.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-column.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:34	167408/167408	---M-Z	200	added ('OK')	text/html	etag:%2228df0-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-bar.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-bar.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:34	162755/162755	---M-Z	200	added ('OK')	text/html	etag:%2227bc3-5dec8b94b8b01-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-mixed.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-mixed.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:34	162874/162874	---M-Z	200	added ('OK')	text/html	etag:%2227c3a-5dec8b94baa41-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-timeline.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-timeline.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:34	162542/162542	---M-Z	200	added ('OK')	text/html	etag:%2227aee-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-candlestick.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-candlestick.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:35	161260/161260	---M-Z	200	added ('OK')	text/html	etag:%22275ec-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-boxplot.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-boxplot.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:35	161291/161291	---M-Z	200	added ('OK')	text/html	etag:%222760b-5dec8b94b5c21-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-bubble.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-bubble.html	(from https://themesbrand.com/velzon/html/default/index.html)
22:21:35	162106/162106	---M-Z	200	added ('OK')	text/html	etag:%222793a-5dec8b94baa41-gzip%22	https://themesbrand.com/velzon/html/default/charts-apex-scatter.html	C:/My%20Web%20Sites/admin_velzon_valid/themesbrand.com/velzon/html/default/charts-apex-scatter.html	(from https://themesbrand.com/velzon/html/default/index.html)
